,SEASON_ID,GAME_ID,MATCHUP,GAME_DATE,TEAM_ID,Date,VH,Team,Final,Open,Close,ML
5196,,,,,,2009-05-07,V,ATL,85,177.5,181.5,1075
5197,,,,,,2009-05-07,H,CLE,105,12.5,13,-1550
5198,,,,,,2009-05-08,V,BOS,96,189,188.5,175
5199,,,,,,2009-05-08,H,ORL,117,4.5,5,-210
5200,,,,,,2009-05-08,V,LAL,108,1,1.5,-125
5201,,,,,,2009-05-08,H,HOU,94,194,192.5,105
5202,,,,,,2009-05-09,V,DEN,106,209.5,209.5,150
5203,,,,,,2009-05-09,H,DAL,105,3.5,3.5,-170
5204,,,,,,2009-05-09,V,CLE,97,7,9,-500
5205,,,,,,2009-05-09,H,ATL,82,180,181,350
5206,,,,,,2009-05-10,V,LAL,87,7.5,8,-385
5207,,,,,,2009-05-10,H,HOU,99,195.5,197.5,325
5208,,,,,,2009-05-10,V,BOS,95,192,194.5,185
5209,,,,,,2009-05-10,H,ORL,94,4.5,5,-225
5210,,,,,,2009-05-11,V,CLE,84,9.5,10,-600
5211,,,,,,2009-05-11,H,ATL,74,180,183,450
5212,,,,,,2009-05-11,V,DEN,117,209.5,210,120
5213,,,,,,2009-05-11,H,DAL,119,1,2.5,-140
5214,,,,,,2009-05-12,V,ORL,88,192,192.5,120
5215,,,,,,2009-05-12,H,BOS,92,2.5,2.5,-140
5216,,,,,,2009-05-12,V,HOU,78,197,199.5,1000
5217,,,,,,2009-05-12,H,LAL,118,12,12.5,-1400
5218,,,,,,2009-05-13,V,DAL,110,213.5,212.5,500
5219,,,,,,2009-05-13,H,DEN,124,8,10.5,-700
5220,,,,,,2009-05-14,V,BOS,75,190,191,260
5221,,,,,,2009-05-14,H,ORL,83,6,7,-320
5222,,,,,,2009-05-14,V,LAL,80,7.5,9,-500
5223,,,,,,2009-05-14,H,HOU,95,197,198,400
5224,,,,,,2009-05-17,V,ORL,101,187.5,187,125
5225,,,,,,2009-05-17,H,BOS,82,2.5,2.5,-145
5226,,,,,,2009-05-17,V,HOU,70,193.5,194,885
5227,,,,,,2009-05-17,H,LAL,89,12.5,13,-1250
5228,,,,,,2009-05-19,V,DEN,103,214.5,214,240
5229,,,,,,2009-05-19,H,LAL,105,7,6.5,-280
5230,,,,,,2009-05-20,V,ORL,107,185,184,360
5231,,,,,,2009-05-20,H,CLE,106,8,8.5,-460
5232,,,,,,2009-05-21,V,DEN,106,210.5,211,200
5233,,,,,,2009-05-21,H,LAL,103,5.5,5.5,-240
5234,,,,,,2009-05-22,V,ORL,95,187,188,425
5235,,,,,,2009-05-22,H,CLE,96,9,9,-625
5236,,,,,,2009-05-23,V,LAL,103,211,212,150
5237,,,,,,2009-05-23,H,DEN,97,3.5,3.5,-170
5238,,,,,,2009-05-24,V,CLE,89,189.5,189,100
5239,,,,,,2009-05-24,H,ORL,99,2,1.5,-120
5240,,,,,,2009-05-25,V,LAL,101,210.5,209,175
5241,,,,,,2009-05-25,H,DEN,120,4,4.5,-215
5242,,,,,,2009-05-26,V,CLE,114,188,1,-120
5243,,,,,,2009-05-26,H,ORL,116,1,188,100
5244,,,,,,2009-05-27,V,DEN,94,211,209,225
5245,,,,,,2009-05-27,H,LAL,103,6,6,-265
5246,,,,,,2009-05-28,V,ORL,102,190.5,191,350
5247,,,,,,2009-05-28,H,CLE,112,7.5,7.5,-415
5248,,,,,,2009-05-29,V,LAL,119,208,209.5,180
5249,,,,,,2009-05-29,H,DEN,92,6,5.5,-220
5250,,,,,,2009-05-30,V,CLE,90,190.5,192.5,115
5251,,,,,,2009-05-30,H,ORL,103,pk,2,-135
5252,,,,,,2009-06-03,V,ORL,75,206,206,240
5253,,,,,,2009-06-03,H,LAL,100,6,6,-280
5254,,,,,,2009-06-07,V,ORL,96,203.5,202,260
5255,,,,,,2009-06-07,H,LAL,101,7,6.5,-320
5256,,,,,,2009-06-09,V,LAL,104,199.5,198.5,175
5257,,,,,,2009-06-09,H,ORL,108,3.5,5,-210
5258,,,,,,2009-06-11,V,LAL,99,203.5,200.5,100
5259,,,,,,2009-06-11,H,ORL,91,3.5,1.5,-120
5260,,,,,,2009-06-14,V,LAL,99,198.5,198.5,140
5261,,,,,,2009-06-14,H,ORL,86,4,3.5,-160
5262,,,,,,2009-10-27,V,BOS,95,187.5,183.5,170
5263,,,,,,2009-10-27,H,CLE,89,4.5,5,-200
5264,,,,,,2009-10-27,V,WAS,102,205,210,320
5265,,,,,,2009-10-27,H,DAL,91,8.5,8.5,-400
5266,,,,,,2009-10-27,V,HOU,87,187.5,188,400
5267,,,,,,2009-10-27,H,POR,96,10,9,-500
5268,,,,,,2009-10-27,V,LAC,92,208,202,625
5269,,,,,,2009-10-27,H,LAL,99,10,12,-850
5270,,,,,,2009-10-28,V,PHI,106,194,194.5,450
5271,,,,,,2009-10-28,H,ORL,120,8,10,-600
5272,,,,,,2009-10-28,V,IND,109,211,206,300
5273,,,,,,2009-10-28,H,ATL,120,6.5,7.5,-370
5274,,,,,,2009-10-28,V,CLE,91,5.5,7.5,-325
5275,,,,,,2009-10-28,H,TOR,101,191,194,265
5276,,,,,,2009-10-28,V,CHA,59,185,183,500
5277,,,,,,2009-10-28,H,BOS,92,10.5,10,-700
5278,,,,,,2009-10-28,V,NYK,93,211,206,180
5279,,,,,,2009-10-28,H,MIA,115,6,5,-220
5280,,,,,,2009-10-28,V,DET,96,2,1.5,-125
5281,,,,,,2009-10-28,H,MEM,74,185,191,105
5282,,,,,,2009-10-28,V,SAC,89,207,204.5,250
5283,,,,,,2009-10-28,H,OKC,102,7.5,6.5,-300
5284,,,,,,2009-10-28,V,NOP,96,184,187.5,400
5285,,,,,,2009-10-28,H,SAS,113,8.5,9.5,-525
5286,,,,,,2009-10-28,V,BKN,93,199.5,2,-130
5287,,,,,,2009-10-28,H,MIN,95,2,194,110
5288,,,,,,2009-10-28,V,UTA,105,210,208.5,185
5289,,,,,,2009-10-28,H,DEN,114,6.5,5,-225
5290,,,,,,2009-10-28,V,HOU,108,216,213,190
5291,,,,,,2009-10-28,H,GSW,107,6.5,5.5,-230
5292,,,,,,2009-10-28,V,PHX,109,222,2.5,-145
5293,,,,,,2009-10-28,H,LAC,107,1,217,125
5294,,,,,,2009-10-29,V,SAS,85,4.5,3.5,-150
5295,,,,,,2009-10-29,H,CHI,92,194,193,130
5296,,,,,,2009-10-29,V,DEN,97,199,201,270
5297,,,,,,2009-10-29,H,POR,94,6,7,-330
5298,,,,,,2009-10-30,V,MIL,86,196,191.5,220
5299,,,,,,2009-10-30,H,PHI,99,8,6,-260
5300,,,,,,2009-10-30,V,NYK,100,197.5,196,105
5301,,,,,,2009-10-30,H,CHA,102,2.5,1.5,-125
5302,,,,,,2009-10-30,V,WAS,89,203,202.5,220
5303,,,,,,2009-10-30,H,ATL,100,6.5,6,-260
5304,,,,,,2009-10-30,V,CHI,90,189,187.5,600
5305,,,,,,2009-10-30,H,BOS,118,11,11.5,-900
5306,,,,,,2009-10-30,V,OKC,91,192.5,190,180
5307,,,,,,2009-10-30,H,DET,83,6.5,5,-220
5308,,,,,,2009-10-30,V,MIA,96,210,213,105
5309,,,,,,2009-10-30,H,IND,83,1.5,1.5,-125
5310,,,,,,2009-10-30,V,SAC,92,199,201.5,600
5311,,,,,,2009-10-30,H,NOP,97,11.5,11.5,-900
5312,,,,,,2009-10-30,V,TOR,107,4,2.5,-140
5313,,,,,,2009-10-30,H,MEM,115,193.5,195,120
5314,,,,,,2009-10-30,V,CLE,104,11.5,12,-1100
5315,,,,,,2009-10-30,H,MIN,87,189.5,192,750
5316,,,,,,2009-10-30,V,ORL,95,9,9.5,-600
5317,,,,,,2009-10-30,H,BKN,85,200.5,199,400
5318,,,,,,2009-10-30,V,LAC,98,202.5,202.5,325
5319,,,,,,2009-10-30,H,UTA,111,9.5,9,-450
5320,,,,,,2009-10-30,V,GSW,101,227,233,190
5321,,,,,,2009-10-30,H,PHX,123,7,5,-230
5322,,,,,,2009-10-30,V,DAL,94,201,204.5,310
5323,,,,,,2009-10-30,H,LAL,80,8.5,7.5,-380
5324,,,,,,2009-10-31,V,BKN,104,195,191,230
5325,,,,,,2009-10-31,H,WAS,123,4.5,6.5,-270
5326,,,,,,2009-10-31,V,CHA,79,182.5,181.5,1300
5327,,,,,,2009-10-31,H,CLE,90,14.5,15,-2400
5328,,,,,,2009-10-31,V,PHI,141,2,2,-140
5329,,,,,,2009-10-31,H,NYK,127,205.5,206,120
5330,,,,,,2009-10-31,V,POR,107,4,2.5,-145
5331,,,,,,2009-10-31,H,HOU,111,185.5,187.5,125
5332,,,,,,2009-10-31,V,DET,85,188,184,125
5333,,,,,,2009-10-31,H,MIL,96,1,2,-145
5334,,,,,,2009-10-31,V,SAC,94,199,201.5,2000
5335,,,,,,2009-10-31,H,SAS,113,15.5,16.5,-4000
5336,,,,,,2009-10-31,V,DAL,93,5,5,-210
5337,,,,,,2009-10-31,H,LAC,84,197,195,175
5338,,,,,,2009-11-01,V,ORL,125,5,5.5,-240
5339,,,,,,2009-11-01,H,TOR,116,199,200,190
5340,,,,,,2009-11-01,V,NOP,87,183.5,185.5,550
5341,,,,,,2009-11-01,H,BOS,97,12,11,-800
5342,,,,,,2009-11-01,V,CHI,87,196.5,193,160
5343,,,,,,2009-11-01,H,MIA,95,3.5,4,-190
5344,,,,,,2009-11-01,V,POR,83,3,3,-145
5345,,,,,,2009-11-01,H,OKC,74,186.5,186.5,125
5346,,,,,,2009-11-01,V,MEM,123,205,207,525
5347,,,,,,2009-11-01,H,DEN,133,12,11,-700
5348,,,,,,2009-11-01,V,MIN,112,216,220,800
5349,,,,,,2009-11-01,H,PHX,120,13,13,-1500
5350,,,,,,2009-11-01,V,ATL,110,195,196.5,350
5351,,,,,,2009-11-01,H,LAL,118,7.5,8.5,-450
5352,,,,,,2009-11-02,V,BKN,68,178,175,245
5353,,,,,,2009-11-02,H,CHA,79,7,7,-290
5354,,,,,,2009-11-02,V,NOP,111,3,3,-150
5355,,,,,,2009-11-02,H,NYK,117,205,203,130
5356,,,,,,2009-11-02,V,HOU,113,205.5,202.5,310
5357,,,,,,2009-11-02,H,UTA,96,8.5,8,-380
5358,,,,,,2009-11-02,V,MEM,116,200.5,206,100
5359,,,,,,2009-11-02,H,SAC,127,1,1,-110
5360,,,,,,2009-11-02,V,MIN,90,193,196.5,320
5361,,,,,,2009-11-02,H,LAC,93,7.5,7.5,-400
5362,,,,,,2009-11-03,V,WAS,90,192.5,197,600
5363,,,,,,2009-11-03,H,CLE,102,11.5,11.5,-800
5364,,,,,,2009-11-03,V,DEN,111,4,5,-230
5365,,,,,,2009-11-03,H,IND,93,223,223.5,190
5366,,,,,,2009-11-03,V,BOS,105,7,7,-330
5367,,,,,,2009-11-03,H,PHI,74,191,191.5,270
5368,,,,,,2009-11-03,V,ORL,80,5.5,8.5,-400
5369,,,,,,2009-11-03,H,DET,85,189,193,320
5370,,,,,,2009-11-03,V,PHX,104,217.5,215,155
5371,,,,,,2009-11-03,H,MIA,96,3.5,4.5,-175
5372,,,,,,2009-11-03,V,MIL,81,192,191.5,350
5373,,,,,,2009-11-03,H,CHI,83,8,8.5,-450
5374,,,,,,2009-11-03,V,LAL,101,7.5,7,-300
5375,,,,,,2009-11-03,H,OKC,98,193.5,193.5,250
5376,,,,,,2009-11-03,V,UTA,85,201,202,220
5377,,,,,,2009-11-03,H,DAL,96,4.5,6.5,-260
5378,,,,,,2009-11-03,V,ATL,97,189,193,250
5379,,,,,,2009-11-03,H,POR,91,6.5,7,-300
5380,,,,,,2009-11-04,V,DET,99,189,193,305
5381,,,,,,2009-11-04,H,TOR,110,9,7.5,-370
5382,,,,,,2009-11-04,V,PHX,100,224,218,260
5383,,,,,,2009-11-04,H,ORL,122,9,7.5,-340
5384,,,,,,2009-11-04,V,MIA,93,193.5,195,115
5385,,,,,,2009-11-04,H,WAS,89,3,2,-135
5386,,,,,,2009-11-04,V,DEN,122,10,9.5,-570
5387,,,,,,2009-11-04,H,BKN,94,202,199.5,420
5388,,,,,,2009-11-04,V,IND,101,225,223.5,175
5389,,,,,,2009-11-04,H,NYK,89,3.5,5,-215
5390,,,,,,2009-11-04,V,BOS,92,10,12.5,-650
5391,,,,,,2009-11-04,H,MIN,90,186.5,186.5,450
5392,,,,,,2009-11-04,V,LAL,103,2.5,2,-130
5393,,,,,,2009-11-04,H,HOU,102,203,203,110
5394,,,,,,2009-11-04,V,DAL,107,190,189.5,155
5395,,,,,,2009-11-04,H,NOP,114,4,4.5,-175
5396,,,,,,2009-11-04,V,ATL,113,5,5.5,-240
5397,,,,,,2009-11-04,H,SAC,105,208,207.5,190
5398,,,,,,2009-11-04,V,MEM,105,223,227.5,190
5399,,,,,,2009-11-04,H,GSW,113,5.5,6,-240
5400,,,,,,2009-11-05,V,CHI,86,186.5,191,650
5401,,,,,,2009-11-05,H,CLE,85,12,11.5,-900
5402,,,,,,2009-11-05,V,SAS,99,1,198,-101
5403,,,,,,2009-11-05,H,UTA,113,201,1,-109
5404,,,,,,2009-11-06,V,ATL,83,3,2.5,-7.5
5405,,,,,,2009-11-06,H,CHA,103,177.5,180.5,120
5406,,,,,,2009-11-06,V,DET,103,193,192,980
5407,,,,,,2009-11-06,H,ORL,110,14,13,-1180
5408,,,,,,2009-11-06,V,WAS,86,1.5,207.5,113
5409,,,,,,2009-11-06,H,IND,102,207.5,1.5,-123
5410,,,,,,2009-11-06,V,BKN,94,190.5,194,800
5411,,,,,,2009-11-06,H,PHI,97,12,12,-1000
5412,,,,,,2009-11-06,V,PHX,110,205.5,207,500
5413,,,,,,2009-11-06,H,BOS,103,9.5,10.5,-700
5414,,,,,,2009-11-06,V,DEN,88,1.5,1,-110
5415,,,,,,2009-11-06,H,MIA,96,206,201.5,100
5416,,,,,,2009-11-06,V,MIL,87,185,189,120
5417,,,,,,2009-11-06,H,MIN,72,2,2.5,-140
5418,,,,,,2009-11-06,V,TOR,107,206,205,180
5419,,,,,,2009-11-06,H,NOP,90,4.5,4.5,-220
5420,,,,,,2009-11-06,V,CLE,100,8.5,8,-400
5421,,,,,,2009-11-06,H,NYK,91,205,200,320
5422,,,,,,2009-11-06,V,OKC,94,190,189.5,240
5423,,,,,,2009-11-06,H,HOU,105,6,6.5,-280
5424,,,,,,2009-11-06,V,LAC,118,218,217,165
5425,,,,,,2009-11-06,H,GSW,90,5,4,-190
5426,,,,,,2009-11-06,V,MEM,98,206,211,450
5427,,,,,,2009-11-06,H,LAL,114,10,9.5,-600
5428,,,,,,2009-11-06,V,SAS,84,184,185.5,155
5429,,,,,,2009-11-06,H,POR,96,3,4,-175
5430,,,,,,2009-11-07,V,DEN,100,210.5,210.5,130
5431,,,,,,2009-11-07,H,ATL,125,3,3,-150
5432,,,,,,2009-11-07,V,BOS,86,13.5,14,-1500
5433,,,,,,2009-11-07,H,BKN,76,182.5,179,950
5434,,,,,,2009-11-07,V,CHA,90,176.5,176.5,250
5435,,,,,,2009-11-07,H,CHI,93,7,6.5,-300
5436,,,,,,2009-11-07,V,TOR,101,203,202.5,280
5437,,,,,,2009-11-07,H,DAL,129,7.5,7.5,-340
5438,,,,,,2009-11-07,V,NYK,87,194.5,195,165
5439,,,,,,2009-11-07,H,MIL,102,4.5,4.5,-185
5440,,,,,,2009-11-07,V,SAC,104,207.5,206.5,1400
5441,,,,,,2009-11-07,H,UTA,99,14,15.5,-2500
5442,,,,,,2009-11-07,V,MEM,110,204,201,165
5443,,,,,,2009-11-07,H,LAC,113,5,4,-185
5444,,,,,,2009-11-08,V,PHI,81,188,191.5,105
5445,,,,,,2009-11-08,H,DET,88,1,2,-125
5446,,,,,,2009-11-08,V,PHX,102,2,2,-135
5447,,,,,,2009-11-08,H,WAS,90,215,216,115
5448,,,,,,2009-11-08,V,ORL,74,5.5,6,-260
5449,,,,,,2009-11-08,H,OKC,102,194,193,220
5450,,,,,,2009-11-08,V,GSW,107,5.5,3,-155
5451,,,,,,2009-11-08,H,SAC,120,217.5,216.5,135
5452,,,,,,2009-11-08,V,MIN,93,185.5,188.5,850
5453,,,,,,2009-11-08,H,POR,116,15,12.5,-1300
5454,,,,,,2009-11-08,V,NOP,88,200,197,250
5455,,,,,,2009-11-08,H,LAL,104,7.5,7,-300
5456,,,,,,2009-11-09,V,PHX,119,215,2,-125
5457,,,,,,2009-11-09,H,PHI,115,pk,213.5,105
5458,,,,,,2009-11-09,V,UTA,95,5,5.5,-240
5459,,,,,,2009-11-09,H,NYK,93,210,211,190
5460,,,,,,2009-11-09,V,TOR,124,201,201.5,160
5461,,,,,,2009-11-09,H,SAS,131,6.5,4.5,-190
5462,,,,,,2009-11-09,V,MIN,105,212,214.5,210
5463,,,,,,2009-11-09,H,GSW,146,7.5,6,-260
5464,,,,,,2009-11-09,V,NOP,112,198,2,-130
5465,,,,,,2009-11-09,H,LAC,84,1.5,193,110
5466,,,,,,2009-11-10,V,ORL,93,3.5,4,-175
5467,,,,,,2009-11-10,H,CHA,81,185.5,182,155
5468,,,,,,2009-11-10,V,WAS,76,186.5,185,360
5469,,,,,,2009-11-10,H,MIA,90,7,8.5,-460
5470,,,,,,2009-11-10,V,DEN,90,2,2.5,-145
5471,,,,,,2009-11-10,H,CHI,89,200.5,204.5,125
5472,,,,,,2009-11-10,V,POR,93,6.5,6.5,-260
5473,,,,,,2009-11-10,H,MEM,79,204,202,220
5474,,,,,,2009-11-10,V,HOU,103,198.5,199.5,235
5475,,,,,,2009-11-10,H,DAL,121,7.5,6.5,-275
5476,,,,,,2009-11-10,V,OKC,98,1.5,2,-135
5477,,,,,,2009-11-10,H,SAC,101,198,199,115
5478,,,,,,2009-11-11,V,GSW,94,225,225,180
5479,,,,,,2009-11-11,H,IND,108,5,5.5,-230
5480,,,,,,2009-11-11,V,CHI,89,207.5,207,190
5481,,,,,,2009-11-11,H,TOR,99,5,5.5,-240
5482,,,,,,2009-11-11,V,ATL,114,5,5.5,-235
5483,,,,,,2009-11-11,H,NYK,101,207.5,208,185
5484,,,,,,2009-11-11,V,PHI,82,7,5,-215
5485,,,,,,2009-11-11,H,BKN,79,190.5,188.5,175
5486,,,,,,2009-11-11,V,UTA,86,189.5,190,600
5487,,,,,,2009-11-11,H,BOS,105,12,10.5,-800
5488,,,,,,2009-11-11,V,CHA,75,172,171.5,165
5489,,,,,,2009-11-11,H,DET,98,4,4.5,-195
5490,,,,,,2009-11-11,V,DEN,102,3.5,3.5,-165
5491,,,,,,2009-11-11,H,MIL,108,196.5,198,145
5492,,,,,,2009-11-11,V,POR,107,8,7.5,-350
5493,,,,,,2009-11-11,H,MIN,84,192,189.5,280
5494,,,,,,2009-11-11,V,CLE,102,190.5,190.5,110
5495,,,,,,2009-11-11,H,ORL,93,2,pk,-130
5496,,,,,,2009-11-11,V,MEM,79,213.5,212.5,400
5497,,,,,,2009-11-11,H,HOU,104,9,9.5,-550
5498,,,,,,2009-11-11,V,DAL,83,198,1.5,-130
5499,,,,,,2009-11-11,H,SAS,92,1,196.5,110
5500,,,,,,2009-11-11,V,NOP,104,216,217.5,240
5501,,,,,,2009-11-11,H,PHX,124,7,6.5,-290
5502,,,,,,2009-11-11,V,OKC,83,184,186,110
5503,,,,,,2009-11-11,H,LAC,79,2.5,2,-130
5504,,,,,,2009-11-12,V,CLE,111,1,2,-130
5505,,,,,,2009-11-12,H,MIA,104,181.5,179.5,110
5506,,,,,,2009-11-12,V,PHX,102,219,221,280
5507,,,,,,2009-11-12,H,LAL,121,7.5,7.5,-340
5508,,,,,,2009-11-13,V,UTA,112,199,196,135
5509,,,,,,2009-11-13,H,PHI,90,pk,3,-160
5510,,,,,,2009-11-13,V,BKN,72,189,188.5,1400
5511,,,,,,2009-11-13,H,ORL,88,15.5,14.5,-3000
5512,,,,,,2009-11-13,V,GSW,121,224.5,226,135
5513,,,,,,2009-11-13,H,NYK,107,2,4.5,-160
5514,,,,,,2009-11-13,V,POR,86,1.5,3.5,-160
5515,,,,,,2009-11-13,H,NOP,78,191,187.5,135
5516,,,,,,2009-11-13,V,DAL,89,11,11,-850
5517,,,,,,2009-11-13,H,MIN,77,195,197,600
5518,,,,,,2009-11-13,V,ATL,97,194.5,193,385
5519,,,,,,2009-11-13,H,BOS,86,8.5,9,-510
5520,,,,,,2009-11-13,V,HOU,100,4,5,-210
5521,,,,,,2009-11-13,H,SAC,109,210,207.5,175
5522,,,,,,2009-11-13,V,LAL,79,212,212,135
5523,,,,,,2009-11-13,H,DEN,105,3,4,-160
5524,,,,,,2009-11-13,V,TOR,104,2.5,3,-160
5525,,,,,,2009-11-13,H,LAC,89,209,203,135
5526,,,,,,2009-11-14,V,BOS,104,6,7.5,-340
5527,,,,,,2009-11-14,H,IND,113,190,188.5,280
5528,,,,,,2009-11-14,V,DET,106,185,184.5,145
5529,,,,,,2009-11-14,H,WAS,103,5,3.5,-165
5530,,,,,,2009-11-14,V,POR,80,3.5,2.5,-150
5531,,,,,,2009-11-14,H,CHA,74,172,171.5,130
5532,,,,,,2009-11-14,V,NOP,98,205,196,700
5533,,,,,,2009-11-14,H,ATL,121,8,12.5,-1000
5534,,,,,,2009-11-14,V,UTA,103,190.5,190,1000
5535,,,,,,2009-11-14,H,CLE,107,13,12.5,-1600
5536,,,,,,2009-11-14,V,BKN,80,180,178,750
5537,,,,,,2009-11-14,H,MIA,81,13.5,12.5,-1200
5538,,,,,,2009-11-14,V,PHI,88,188,190,250
5539,,,,,,2009-11-14,H,CHI,94,6.5,7,-300
5540,,,,,,2009-11-14,V,MIN,87,204,206,325
5541,,,,,,2009-11-14,H,MEM,97,8,9,-450
5542,,,,,,2009-11-14,V,GSW,125,208,210.5,300
5543,,,,,,2009-11-14,H,MIL,129,7,7.5,-360
5544,,,,,,2009-11-14,V,OKC,101,184,186,320
5545,,,,,,2009-11-14,H,SAS,98,8,8.5,-400
5546,,,,,,2009-11-15,V,DAL,95,3.5,4.5,-200
5547,,,,,,2009-11-15,H,DET,90,184.5,184.5,170
5548,,,,,,2009-11-15,V,LAC,101,179,184.5,180
5549,,,,,,2009-11-15,H,OKC,93,5,5,-220
5550,,,,,,2009-11-15,V,TOR,100,232.5,233,280
5551,,,,,,2009-11-15,H,PHX,101,7.5,7.5,-340
5552,,,,,,2009-11-15,V,HOU,101,204.5,201.5,370
5553,,,,,,2009-11-15,H,LAL,91,8.5,9,-470
5554,,,,,,2009-11-16,V,POR,95,190.5,189.5,140
5555,,,,,,2009-11-16,H,ATL,99,3.5,3.5,-160
5556,,,,,,2009-11-16,V,CHA,91,179.5,184.5,700
5557,,,,,,2009-11-16,H,ORL,97,12,12,-1000
5558,,,,,,2009-11-16,V,DAL,115,1.5,192.5,105
5559,,,,,,2009-11-16,H,MIL,113,189.5,1.5,-125
5560,,,,,,2009-11-17,V,GSW,108,215,216.5,1300
5561,,,,,,2009-11-17,H,CLE,114,15.5,14.5,-2200
5562,,,,,,2009-11-17,V,IND,91,4,3.5,-185
5563,,,,,,2009-11-17,H,BKN,83,188.5,189,155
5564,,,,,,2009-11-17,V,OKC,100,177,184,235
5565,,,,,,2009-11-17,H,MIA,87,6,6.5,-295
5566,,,,,,2009-11-17,V,LAC,102,192,2.5,-130
5567,,,,,,2009-11-17,H,NOP,110,3,192.5,110
5568,,,,,,2009-11-17,V,PHX,111,222.5,218,125
5569,,,,,,2009-11-17,H,HOU,105,1.5,2,-145
5570,,,,,,2009-11-17,V,TOR,112,220.5,219,400
5571,,,,,,2009-11-17,H,DEN,130,8,9.5,-525
5572,,,,,,2009-11-17,V,CHI,101,195.5,2.5,-140
5573,,,,,,2009-11-17,H,SAC,87,1,196.5,120
5574,,,,,,2009-11-17,V,DET,93,191,191,425
5575,,,,,,2009-11-17,H,LAL,106,11.5,9.5,-550
5576,,,,,,2009-11-18,V,CLE,91,5,3.5,-160
5577,,,,,,2009-11-18,H,WAS,108,194,195,140
5578,,,,,,2009-11-18,V,MIA,90,190.5,191.5,270
5579,,,,,,2009-11-18,H,ATL,105,7.5,7.5,-330
5580,,,,,,2009-11-18,V,CHA,84,182.5,183,135
5581,,,,,,2009-11-18,H,PHI,86,4,3,-155
5582,,,,,,2009-11-18,V,NYK,110,216,214.5,205
5583,,,,,,2009-11-18,H,IND,103,6.5,6,-245
5584,,,,,,2009-11-18,V,OKC,94,190,195.5,700
5585,,,,,,2009-11-18,H,ORL,108,11.5,12,-1000
5586,,,,,,2009-11-18,V,GSW,95,208.5,211,1650
5587,,,,,,2009-11-18,H,BOS,109,16,16,-2600
5588,,,,,,2009-11-18,V,LAC,91,198.5,199,190
5589,,,,,,2009-11-18,H,MEM,106,4,5.5,-230
5590,,,,,,2009-11-18,V,HOU,97,7.5,6,-245
5591,,,,,,2009-11-18,H,MIN,84,200,196.5,205
5592,,,,,,2009-11-18,V,BKN,85,184.5,185.5,425
5593,,,,,,2009-11-18,H,MIL,99,10,10,-550
5594,,,,,,2009-11-18,V,TOR,91,215,211.5,295
5595,,,,,,2009-11-18,H,UTA,104,7,7.5,-355
5596,,,,,,2009-11-18,V,SAS,94,197,195.5,130
5597,,,,,,2009-11-18,H,DAL,99,2,3,-150
5598,,,,,,2009-11-18,V,DET,81,179.5,180,460
5599,,,,,,2009-11-18,H,POR,87,10.5,10,-560
5600,,,,,,2009-11-19,V,PHX,103,6,8,-400
5601,,,,,,2009-11-19,H,NOP,110,218,216,330
5602,,,,,,2009-11-19,V,UTA,90,202,196,170
5603,,,,,,2009-11-19,H,SAS,83,7,4.5,-200
5604,,,,,,2009-11-19,V,CHI,93,190,195.5,410
5605,,,,,,2009-11-19,H,LAL,108,10,10,-530
5606,,,,,,2009-11-20,V,MIA,113,200,199,130
5607,,,,,,2009-11-20,H,TOR,120,3,3,-150
5608,,,,,,2009-11-20,V,MEM,102,197.5,196,170
5609,,,,,,2009-11-20,H,PHI,97,7,5,-200
5610,,,,,,2009-11-20,V,CLE,105,5.5,3.5,-170
5611,,,,,,2009-11-20,H,IND,95,197,200,150
5612,,,,,,2009-11-20,V,HOU,103,206.5,203,240
5613,,,,,,2009-11-20,H,ATL,105,7,7,-280
5614,,,,,,2009-11-20,V,ORL,83,191,190.5,220
5615,,,,,,2009-11-20,H,BOS,78,6.5,6,-260
5616,,,,,,2009-11-20,V,WAS,108,193.5,194.5,150
5617,,,,,,2009-11-20,H,OKC,127,2.5,4,-170
5618,,,,,,2009-11-20,V,SAC,102,200.5,202.5,500
5619,,,,,,2009-11-20,H,DAL,104,11.5,10,-700
5620,,,,,,2009-11-20,V,CHA,88,179,182,145
5621,,,,,,2009-11-20,H,MIL,95,5.5,3.5,-165
5622,,,,,,2009-11-20,V,DEN,99,8.5,9,-460
5623,,,,,,2009-11-20,H,LAC,106,208,208,360
5624,,,,,,2009-11-20,V,POR,94,9.5,7.5,-360
5625,,,,,,2009-11-20,H,GSW,108,206,207.5,300
5626,,,,,,2009-11-21,V,NYK,98,193,194,120
5627,,,,,,2009-11-21,H,BKN,91,1.5,2.5,-140
5628,,,,,,2009-11-21,V,PHI,91,192.5,191.5,450
5629,,,,,,2009-11-21,H,CLE,97,11,10.5,-650
5630,,,,,,2009-11-21,V,ATL,88,6,4.5,-200
5631,,,,,,2009-11-21,H,NOP,96,208,203.5,170
5632,,,,,,2009-11-21,V,MIL,103,198,196,150
5633,,,,,,2009-11-21,H,MEM,98,3,4,-170
5634,,,,,,2009-11-21,V,WAS,84,192,194.5,260
5635,,,,,,2009-11-21,H,SAS,106,6,7.5,-320
5636,,,,,,2009-11-21,V,SAC,106,208,203,550
5637,,,,,,2009-11-21,H,HOU,113,10,11,-750
5638,,,,,,2009-11-21,V,DET,97,189.5,191,325
5639,,,,,,2009-11-21,H,UTA,100,8.5,8,-450
5640,,,,,,2009-11-21,V,CHI,93,207.5,207,320
